"artistName","trackName","trackID","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"88rising","Shouldn't Couldn't Wouldn't","6gGgWXoJ4VB0HCX3zWPpGr",0.454,0.379,5,-8.199,1,0.132,0.41,2.79e-06,0.0837,0.275,169.055,195052,3
"Giveon","All To Me","5JycxhApZmzbA4xSwvqh6k",0.523,0.543,5,-8.39,0,0.156,0.65,0,0.257,0.318,116.161,127807,3
"Khalid","Talk (feat. Disclosure)","6TqXcAFInzjp0bODyvrWEq",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,197573,4
"Dhruv","grateful","7mMzlK2pYVbgkUL1zaGGyV",0.507,0.516,6,-9.67,1,0.106,0.457,0.0284,0.128,0.486,83.951,241459,4
"Melanie Martinez","Play Date","4DpNNXFMMxQEKl7r0ykkWA",0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,179867,4
"Billie Eilish","watch","7eB1V5LvAdxCc7brfGhRRo",0.441,0.599,0,-8.985,1,0.225,0.333,0.00198,0.103,0.35,165.212,177523,4
"Justin Bieber","Hold On","1nahzW3kfMuwReTka28tH5",0.658,0.634,1,-6.068,0,0.0431,0.0104,0,0.12,0.302,140.002,170813,4
"Fiji Blue","Feel Something","5MWA0KkMh18hC2BkcCs4me",0.695,0.662,2,-6.378,1,0.0286,0.046,0,0.176,0.618,122.023,150756,4
"Johnny Stimson","Flower","547iYirskXyIJaDIniJAhn",0.486,0.361,0,-7.682,0,0.21,0.135,0,0.0989,0.5,196.78,173231,3
"Camila Cabello","My Oh My (feat. DaBaby)","3yOlyBJuViE2YSGn3nVE1K",0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4
"Charlie Puth","Light Switch","1jEBSDN5vYViJQr78W7jr2",0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,4
"Bazzi","Heaven","4E2sMWXzxK3uYJerGbeUfp",0.798,0.575,5,-5.487,0,0.0351,0.145,2.23e-06,0.0601,0.685,114.989,153391,4
"Charlie Puth","Cheating on You","0ClPIeT6MSgfSgQ9ZrJbAq",0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607,4
"ELIO","@elio.irl","3SlzwAZ8BH5xZvfQjpSChY",0.706,0.468,4,-7.326,1,0.0253,0.13,0.00135,0.102,0.768,105.015,234362,4
"Charlie Puth","Smells Like Me","3brfhVrVESFlfqE1IdlFdp",0.602,0.565,11,-6.498,1,0.0498,0.329,0,0.0622,0.609,208.038,204079,4
"Bazzi","I Like That","0kWQn0wLok1lawHAkGSMW9",0.665,0.692,6,-5.431,0,0.112,0.172,0,0.191,0.68,74.474,158084,4
"Hailee Steinfeld","Coast (feat. Anderson .Paak)","1l4iQsOZ5sOXZPMQLvouaB",0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4
"Khalid","New Normal","2CIYemjFXdmCWpJnfbtrD6",0.39,0.534,0,-9.575,1,0.0709,0.0807,0,0.184,0.244,92.047,198765,4
"Bazzi","Dreams","6fZpcVRr45Z6fLtciswBBU",0.663,0.666,6,-5.441,1,0.125,0.583,3.85e-06,0.222,0.605,159.983,147021,4
"Audrey Mika","Excuses","6Gl9htJmNmnugLygZo15QF",0.789,0.567,10,-8.501,1,0.0585,0.193,0.00023,0.18,0.725,144.021,145701,4
"Claire Rosinkranz","BeVerly Hills BoYfRiEnd","248fjiJS7DJXcakCqWOWiX",0.614,0.54,0,-8.709,1,0.436,0.476,0,0.318,0.578,172.662,163960,4
"Alina Baraz","Floating (feat. Khalid) [filous Remix]","3Vtl4Xc9cKVs1UoenXtScn",0.757,0.614,4,-6.828,1,0.126,0.472,0,0.161,0.616,90.523,200865,4
"Ariana Grande","imagine","39LmTF9RgyakzSYX8txrow",0.729,0.475,8,-4.985,1,0.0364,0.378,0,0.12,0.371,62.52,212267,3
"Taylor Swift","Lavender Haze","5jQI2r1RdgtuT8S3iG8zFC",0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,202396,4
"Miley Cyrus","Angels Like You","1daDRI9ahBonbWD8YcxOIB",0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,196453,4
"HONNE","COMING HOME (feat. NIKI)","3hfRucio8TtptNiHFmBCOq",0.826,0.329,2,-10.015,1,0.0765,0.17,0.000878,0.0927,0.558,106.935,210020,4
"Selena Gomez","People You Know","63mdJr3NMY3wReOkNE6c6W",0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,194900,4
"ELIO","When U Saw Love (ft. Babygirl)","2DGdgztVbE3pFmqoF1rHzp",0.617,0.71,0,-10.114,1,0.0326,0.185,0.378,0.117,0.692,97.019,206857,4
"Bazzi","Mine","7uzmGiiJyRfuViKKK3lVmR",0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
"Bruno Mars","Leave The Door Open","02VBYrHfVwfEWXk5DXyf0T",0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096,4
"BENEE","Glitter","23TPP1eeElFfvYVznskwCY",0.801,0.589,7,-5.157,1,0.0485,0.0863,0,0.162,0.58,116.934,180147,4
"Kehlani","altar","1DVgSm1FpFBT8usWhnC5vF",0.555,0.851,9,-3.352,1,0.148,0.0706,0.00495,0.129,0.779,83.909,244635,4
"Halsey","Die 4 Me","6VYAzAQGFsfEAwdorQaZuU",0.694,0.743,7,-4.267,0,0.0833,0.355,0,0.275,0.554,145.048,215021,4
"Summer Walker","Deep","3LfHBTYZBTqmz43tvVXJBd",0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093,4
"The Weeknd","In Your Eyes (with Doja Cat) - Remix","0UnTaVkntyh3vqvLEvbpQx",0.679,0.731,7,-5.522,0,0.0319,0.00518,0.000127,0.0614,0.727,99.984,237912,4
"BENEE","Doesn't Matter","0NVxFntUSEYwPn27lX2J7r",0.681,0.453,7,-8.389,1,0.0358,0.594,0.00012,0.145,0.234,87.995,203685,4
"Bazzi","Paradise","0Rx0DJI556Ix5gBny6EWmn",0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,169038,4
"ayokay","Stay With Me (feat. Jeremy Zucker)","65Bynqyt59f3fojjs1Uo41",0.694,0.695,2,-6.612,1,0.0705,0.489,0.000159,0.131,0.468,100.035,189787,4
"Lauv","Fake","1oz3gEoNWHAS3pjwThdSJb",0.703,0.656,6,-5.363,0,0.078,0.139,0,0.0947,0.455,82.964,146375,4
"Shawn Mendes","Monster (Shawn Mendes & Justin Bieber)","2Z8yfpFX0ZMavHkcIeHiO1",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994,4
"keshi","less of you","3IqcBL5yjJK3ri0TGaL3MC",0.563,0.678,7,-5.885,1,0.0495,0.544,1.34e-06,0.117,0.568,169.963,206893,4
"keshi","the reaper","4vHoOPIlILceWMPGY5XEmJ",0.501,0.501,0,-9.323,1,0.119,0.313,0,0.104,0.277,160.299,198978,4
"Bazzi","I Got You","2QNndTbo9mvgOoOKJvpEl2",0.67,0.529,8,-7.254,1,0.323,0.125,5.69e-06,0.109,0.361,161.034,146832,4
"Dua Lipa","Break My Heart","017PF4Q3l4DBUiWoXk4OWT",0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,4
"Ariana Grande","Dangerous Woman","6RUhbFEhrvGISaQ8u2j2JN",0.664,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,235947,3
"NEIKED","Better Days (NEIKED x Mae Muller x Polo G)","6f5ExP43esnvdKPddwKXJH",0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657,4
"Charlie Puth","Left and Right (Feat. Jung Kook of BTS)","5Odq8ohlgIbQKMZivbWkEo",0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
"Ariana Grande","God is a woman","5OCJzvD7sykQEKHH7qAC3C",0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
"Troye Sivan","Angel Baby","2m6Ko3CY1qXNNja8AlugNc",0.559,0.559,11,-6.425,1,0.0358,0.0145,0,0.138,0.338,72.498,220780,4
"MAX","Lights Down Low","5A6BJLZArq1MPjsnmcuk5f",0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019,223847,4
"Dua Lipa","Levitating","5nujrmhLynf4yMoMtj8AQF",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
"BENEE","Afterlife","5WssbEU2WtMHm7NH37Nfz5",0.824,0.629,10,-5.714,1,0.0333,0.309,0,0.0927,0.74,109.968,236760,4
"HONNE","Location Unknown ◐","4aT6vP9y2eDjxmRGm5ZqSC",0.508,0.293,5,-7.47,1,0.0441,0.941,0,0.0787,0.395,91.509,328050,4
"Jonas Brothers","Wings","7DVcgqaCDXtwZIjRTPb8bm",0.7,0.728,1,-5.419,1,0.0418,0.129,0,0.12,0.3,121.06,118994,4
"Kid Travis","Daisy","3iVSNBsX0ufOh31WL9SnBE",0.507,0.43,5,-9.826,0,0.0824,0.13,0,0.517,0.336,131.508,120000,4
"Kid Travis","Galaxy","2LL8v2NXuuzkV9N1G2m7oE",0.722,0.582,10,-8.231,0,0.403,0.148,2.67e-06,0.044,0.892,169.917,169415,4
"The Weeknd","Reminder","37F0uwRSrdzkBiuj0D5UHI",0.706,0.505,8,-6.923,1,0.193,0.142,0,0.164,0.388,160.053,218880,4
"Virginia To Vegas","Internet","0rfI9Bj9arXk6lobHTc2dL",0.808,0.588,9,-3.894,1,0.068,0.127,0,0.087,0.84,74.966,134080,4
"Post Malone","One Right Now (with The Weeknd)","00Blm7zeNqgYLPtW6zg8cj",0.687,0.781,1,-4.806,1,0.053,0.0361,0,0.0755,0.688,97.014,193507,4
"brb.","honeymoon","2cAJkVpApCQuM6fYvioE9M",0.71,0.639,1,-10.024,1,0.0367,0.0443,0.0151,0.231,0.869,143.019,167832,4
"Daniel Caesar","Get You (feat. Kali Uchis)","7zFXmv6vqI4qOt4yGf3jYZ",0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
"88rising","Midsummer Madness","0qiMB9VYpBOhTcvi47h4nX",0.409,0.678,9,-7.731,1,0.0876,0.362,4.82e-06,0.167,0.173,89.962,280842,4
"Justin Park","On the Low","4MIKclDDgZgzuaATP5yOjW",0.68,0.53,0,-6.854,0,0.209,0.203,0,0.115,0.398,87.008,181379,4
"Jaylon Ashaun","Strawberries and Wine","30eNMlF5FIm7mlnIgwroHw",0.516,0.26,1,-13.279,1,0.0694,0.706,0,0.293,0.627,96.389,90124,4
"Ariana Grande","One Last Time","7xoUc6faLbCqZO6fQEYprd",0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4
"Rangga Jones","End of The Day","1mAlS0axMpVgtuCKeNHtvo",0.806,0.449,2,-8.933,1,0.104,0.479,0,0.31,0.688,140.045,157714,4
"Chris James","The Reminder","3VduqK7YTkiOAbW1VQN1n1",0.491,0.575,1,-5.718,1,0.104,0.159,0,0.0901,0.709,171.978,158906,4
"Fly By Midnight","Be Right There","5dyIp94jxY3SJSxTfpteCk",0.741,0.609,0,-4.957,1,0.0454,0.0869,0,0.0972,0.838,96.023,193529,4
"SZA","The Weekend - Funk Wav Remix","0P6AWOA4LG1XOctzaVu5tt",0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806,4
"Lauv","Enemies","0izaL2F5LK3ikSTI9jZNhs",0.694,0.692,3,-4.64,1,0.044,0.175,0,0.122,0.592,126.03,194755,4
"Ariana Grande","Love Me Harder","5J4ZkQpzMUFojo1CtAZYpn",0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4
"Rangga Jones","Favourite Things","5qDfGiZz9Soxb9Xn2jQ8hk",0.528,0.468,9,-8.286,1,0.133,0.264,0,0.0852,0.241,119.937,173333,5
"HONNE","free love","0GPJSHYaXh8rZSSJoUMgyl",0.708,0.68,9,-8.203,1,0.0519,0.0625,0,0.152,0.7,133.947,209280,4
"Alina Baraz","Change My Mind","1ClklkdqMsWNvC0YdjNb1X",0.646,0.567,1,-10.701,0,0.0669,0.471,0.12,0.0938,0.318,136.199,174133,4
"Ariana Grande","pete davidson","0XOnMqLQDO89iAg7dWWwnG",0.652,0.31,4,-10.212,1,0.0509,0.43,1.16e-05,0.182,0.304,119.913,73813,4
"Gentle Bones","dear me,","7aGaP4VJ1WOAIL7QlEl1pA",0.629,0.459,11,-8.846,1,0.0303,0.38,4.1e-06,0.205,0.435,138.059,165968,4
"Alina Baraz","Floating (feat. Khalid)","2vLWF4yFhTHQZVwrPTjH1s",0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490,4
"Jackson Wang","Drive You Home","72ZVVjZL6PXfUziM0ewm85",0.653,0.684,1,-6.328,1,0.0395,0.0908,0,0.111,0.208,96.032,216164,4
"benny blanco","Eastside (with Halsey & Khalid)","7FGq80cy8juXBCD2nrqdWU",0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
"brb.","do me right","2GcypFJcULDmhmbqFdm9qi",0.804,0.595,11,-8.65,0,0.0401,0.422,0.000118,0.0808,0.781,125.08,178560,4
"Zachary Knowles","carpool","1nfYgAwhHh37Kl6Z0YQf7Q",0.565,0.612,10,-9.167,1,0.163,0.457,4.89e-05,0.0823,0.522,171.876,164665,4
"Johnny Stimson","Casual","1aDCjyFTiY6EG9mbl7HMog",0.53,0.45,7,-10.006,1,0.168,0.393,0,0.207,0.412,67.467,200038,4
"Chris James","Not Angry","720bDWggHx9KL3TzKZeM1c",0.853,0.314,5,-12.418,0,0.065,0.646,0.000211,0.107,0.679,123.974,199687,4
"88rising","California (feat. Warren Hue)","7qmqC8dgl2BXWgJRW4xseD",0.743,0.631,7,-5.815,0,0.0302,0.633,0,0.0963,0.428,141.955,230395,4
"Clinton Kane","AVO TOAST","7B5EbapjMpLuK7A7PJUvxn",0.628,0.841,11,-3.673,1,0.0687,0.0812,0,0.0882,0.861,90.031,161461,4
"ZAYN","Vibez","6T6D9CIrHkALcHPafDFA6L",0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,0.297,96.924,163347,4
"Johnny Orlando","Adelaide","6Ptb2JSW4var9dPGCmsm3s",0.774,0.572,7,-6.838,0,0.0903,0.186,0,0.233,0.41,134.033,182994,4
"Ariana Grande","main thing","63WsFFnQ8CL941iZBELYsX",0.734,0.475,9,-7.77,1,0.0403,0.317,1.41e-06,0.113,0.217,134.119,129080,4
"Bazzi","No Way!","0yYwS7CXKIPC4kWPvZQfsT",0.665,0.709,1,-4.117,0,0.0407,0.174,0,0.142,0.357,76.058,112105,4
"88rising","Best Lover","0iWFz0Q5Qha9bx325ocFWq",0.74,0.663,7,-5.393,1,0.272,0.268,0,0.121,0.519,82.004,152911,4
"SZA","Good Days","3YJJjQPAbDT7mGpX3WtQ9A",0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4
"Wallows","These Days","4gZDCOFuLCxCRWNhSEcOtJ",0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,202627,4
"Vacation Manor","Can't Run Forever","5e49INy8CAmgvqU7H8n9C6",0.688,0.758,9,-6.056,1,0.0337,0.0686,5.62e-06,0.189,0.788,119.972,229387,4
"Philip Brooks","spend some time alone inside my head","7e31ixj3E0XHxGJNftpONE",0.487,0.633,9,-8.036,1,0.0329,0.0296,0.0795,0.111,0.372,143.891,154826,4
"Last Dinosaurs","Eleven","67nYknr6fPloy87OxlURuf",0.291,0.965,2,-4.578,1,0.0707,8.4e-06,3.46e-05,0.375,0.56,174.926,206951,4
"Djo","Chateau (Feel Alright)","3vjs2MDHoF9xhylNg6Y9un",0.641,0.365,7,-11.765,1,0.027,0.434,8.49e-06,0.297,0.343,134.874,272157,4
"Rec Hall","She Doesn't Get It","3xHPPtngcik66Iecpu5jz9",0.586,0.951,4,-5.149,1,0.0578,0.00838,0.0022,0.0559,0.73,156.046,211030,4
"Vansire","That I Miss You","7szBZqBJuj9eAC8HJ4CyTM",0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,140116,4
"Last Dinosaurs","Apollo","4FMsnzJirE6Y8SMscJjsX0",0.512,0.915,8,-5.183,0,0.104,0.296,0.000185,0.156,0.53,127.015,205493,4
"Wallows","Quarterback","2OwIGCjx7e7J1HHdAqIv21",0.689,0.719,11,-3.883,1,0.031,0.0135,1.64e-06,0.107,0.557,121.008,180387,4
"ROLE MODEL","hello!","7a2IJHzw9WJjoknwdnCop0",0.791,0.462,10,-4.023,1,0.0383,0.505,0,0.0991,0.556,125.913,188547,4
"Joji","Gimme Love","0eF8TYM3rYzdS26URcs4U6",0.486,0.632,5,-6.923,1,0.0922,0.689,0.025,0.206,0.0703,126.348,214558,3
"The Neighbourhood","Compass","0YNtAadZvKBBEFARtfoCV8",0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,167960,4
"Aidan Bissett","More Than Friends","1Ph96WpdjNlwD6iKRE2Xa3",0.559,0.655,6,-6.792,1,0.051,0.58,0.000155,0.124,0.667,160.016,183012,4
"The Hails","Stay","7ETijvgUdK7rBlGfvhiWQj",0.665,0.723,9,-4.086,1,0.0269,0.00412,0.000975,0.124,0.657,127.035,159213,4
"Good Kid","Aloe Lite","0TpJF2IIk9idRMJuSSXMLh",0.48,0.896,1,-4.207,1,0.0329,0.000199,5.15e-05,0.437,0.728,179.999,149293,4
"Dayglow","Can I Call You Tonight?","61OJxhoY3Ix50rYVKo8zRK",0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,278769,4
"ROLE MODEL","girl in new york","6APTEV2EIRpBEvuTrS5XTv",0.621,0.555,9,-7.854,1,0.0299,0.0405,0.152,0.111,0.0817,92.031,211304,4
"Christian Leave","Your Life Your Time","1HWkMkgqKMLqsAPRh0KNmE",0.532,0.815,11,-5.95,1,0.0321,0.000292,0.0191,0.201,0.868,159.034,160257,4
"Beach Fossils","Down the Line","05ZUxHiGT7VR6ShJjhwJxn",0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,158474,4
"Wallows","Only Friend","5q6Ue2SuMhMBxFPDP2VWXm",0.295,0.835,4,-5.184,1,0.0413,1.51e-05,0.913,0.342,0.0835,153.914,181600,4
"carwash","supermarket","11cufrIGJ6pbcVqJ205Eqe",0.449,0.842,8,-6.094,1,0.0311,0.391,0.868,0.282,0.915,90.047,145333,4
"Dominic Fike","Why","1xLs8Mu1QEVbGCpyHQ2r2U",0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,139907,4
"Krooked Kings","Bird Scooter","7mNJfUNTwiAiL30O2cDqxZ",0.592,0.858,11,-5.751,1,0.0635,0.0138,2.37e-05,0.0972,0.321,154.99,198581,4
"Vansire","Every Time Around","0PFvVZVRLMAN3hUntwUHeG",0.742,0.556,1,-8.252,0,0.0262,0.234,0.73,0.108,0.721,110.995,216337,4
"The Neighbourhood","Cherry Flavoured","40iocOzytrqaRn5RbGPDNp",0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,208453,4
"Beach Bunny","Cloud 9","6vFsBXYczYsP0H3lgunZOm",0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,147351,4
"CASTLEBEAT","Here","3mGs8a5zkfGyQQBA8vB13q",0.469,0.668,2,-9.168,1,0.0314,8.6e-06,0.841,0.116,0.239,139.972,213857,4
"Cage The Elephant","Cigarette Daydreams","2tznHmp70DxMyr2XhWLOW0",0.636,0.676,2,-3.442,1,0.0263,0.0807,0,0.0831,0.273,113.98,208760,4
"Ruel","Face To Face","2QdVcmVPIxW826rRJDf58l",0.711,0.634,9,-4.351,1,0.0668,0.139,0,0.103,0.356,90.04,203747,4
"Dominic Fike","Babydoll","7yNf9YjeO5JXUE3JEBgnYc",0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,97960,4
"The Backseat Lovers","Maple Syrup","4MXE6VCvTsQitHWrAxj7Kg",0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,243529,3
"Ruel","too many feelings","3tb3sGsGLnSsyUxue8Aetd",0.754,0.706,5,-6.145,1,0.0923,0.237,3.46e-05,0.097,0.536,81.943,186935,4
"The Vamps","Would You","24u37Wx6wCOeBAi8g203KC",0.818,0.615,5,-5.536,1,0.0691,0.0768,2.44e-06,0.142,0.498,102.936,181600,4
"Mokita","Crash","2K2Fn8vJzgGUG9JMmPFYC3",0.696,0.678,6,-5.679,0,0.0391,0.441,0,0.069,0.517,146.998,168274,4
"Lennon Stella","Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album","49dFIRQCQxPWgoH0m38XQ5",0.696,0.686,5,-6.113,0,0.0309,0.262,0,0.174,0.7,115.982,160289,4
"Doja Cat","Say So","3Dv1eDb0MEgF93GpLXlucZ",0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4
"Lauv","There's No Way (feat. Julia Michaels)","3F7bhRhNpY4YKrwa4kGeUz",0.755,0.625,2,-7.114,1,0.0897,0.49,0,0.157,0.374,147.022,174861,4
"Ariana Grande","Thinking Bout You","28tmK8wkE9y1UHdBKLd0nA",0.507,0.696,11,-6.027,1,0.0621,0.0152,0.000821,0.121,0.406,102.983,200387,4
"keshi","LIMBO - Sped Up Version","1KV4uK3MAneG77PM2bJhqs",0.367,0.446,10,-10.781,1,0.0353,0.85,0.000648,0.131,0.191,147.874,186544,4
"Tame Impala","The Less I Know The Better","6K4t31amVTZDgR3sKmwUJJ",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4
"Duster","Inside Out","6WlmEymaXKMRs3D2c4j6os",0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223,141040,4
"The Strokes","Selfless","2t0wwvR15fc3K1ey8OiOaN",0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,222093,4
"Ūla","Futon","5iwLkTB2kxGAgwPABTtUHb",0.579,0.369,7,-7.567,1,0.0291,0.715,0,0.199,0.242,102.886,285000,4
"Last Dinosaurs","Italo Disco","1B2zrooBJ6Rc8NIUuS3VDh",0.577,0.797,5,-6.013,1,0.0246,0.0213,0.000472,0.207,0.797,105.02,226303,4
"RICEWINE","Summer Spent","69aYiwVMrTpdqiZdupIAgZ",0.661,0.756,2,-7.318,1,0.0347,0.00419,0.271,0.0439,0.981,115.792,135799,4
"Hector Gachan","Flook","4uJygJrv9ZRqkxfDijPxod",0.701,0.508,1,-11.643,1,0.0284,0.732,0.796,0.413,0.21,109.363,87966,4
"Sexy Pigeon","Avocado Toast","7wi2mklBTO0PEWwqfyhHMR",0.672,0.508,2,-8.283,1,0.0346,0.178,0.775,0.101,0.408,120.04,118974,4
"EKKSTACY","i want to die in your arms","0qEPwjJHlNUSWf2Ghlxdqq",0.451,0.849,4,-5.429,1,0.159,0.000421,0.372,0.211,0.669,175.109,136507,4
"Beach Vacation","It Soothes Me","6sgnvABaQ82zq4Pm6abqb1",0.506,0.926,11,-8.424,1,0.0312,0.153,0.818,0.233,0.93,152.044,131842,4
"Josh Fudge","Second Date","7Ci8r6tfC8gHDYEJWVyviJ",0.731,0.656,9,-6.176,1,0.0331,0.187,0.0925,0.182,0.523,113.036,147291,4
"Harmless","Pier Café","3zVIHM2HdXaXxguzAYWyuJ",0.199,0.4,9,-11.752,1,0.0611,0.968,0.979,0.104,0.0739,205.688,91580,4
"Dream, Ivory","Onset","3ZPEpMUhf98NxOhNDTDy1M",0.61,0.821,3,-1.991,1,0.037,0.0487,0.711,0.084,0.212,140.197,97290,4
"Josh Fudge","When She's Gone","3eDjyFYNaHlHb30i8ai9qx",0.73,0.581,8,-5.863,1,0.0316,0.0997,0.00133,0.496,0.82,107.002,165435,4
"Montell Fish","Talk 2 Me","6pPLhloHxLWiMlAT5Xn1gw",0.464,0.126,11,-16.383,1,0.0647,0.816,3.67e-06,0.559,0.181,103.176,139806,4
"JORDANN","Effective Communication","6xXISTioP92UoiA3B9Covg",0.784,0.541,11,-8.869,0,0.038,0.156,0.277,0.265,0.58,99.982,162800,4
"Tokyo Tea Room","If You Love Her","1MaDw1BQ797k8j7xXnH486",0.598,0.587,9,-8.088,0,0.0292,0.178,0.641,0.153,0.469,90.062,164000,4
"Isaac Winemiller","Superbloom","47WZOx6Bk36kilpfCLxgRp",0.628,0.64,10,-10.178,1,0.0252,0.405,0.424,0.106,0.69,112.912,136403,4
"Vansire","Think it Through","6Vb1cXiRAFJRNQy0pTNsRE",0.658,0.658,2,-10.089,1,0.0454,0.549,0.0897,0.109,0.357,158.494,76360,4
"WILLIS","In Between","2CflhAseTVffTL1GdsTBCE",0.716,0.707,1,-7.305,0,0.0402,0.25,0.553,0.109,0.545,117.992,147963,4
"Vacations","Moving Out","3MfS8Sw9ioXfWF6X9PEAgL",0.499,0.826,2,-8.283,1,0.0355,4.24e-05,0.537,0.094,0.704,129.898,190963,4
"CASTLEBEAT","I Follow","4RqVsGYERv5pmwVroKWPiu",0.491,0.571,9,-8.381,1,0.0301,0.306,0.923,0.0868,0.6,146.051,156367,4
"re6ce","teeth (you)","1NiRr5gXyxdVFlWPHqinxU",0.531,0.282,7,-17.928,1,0.0344,0.828,0.98,0.141,0.381,129.857,93343,4
"Chek","Crime","7yawFBf8vk6Re1aOP8UPpg",0.794,0.358,5,-14.315,1,0.0561,0.493,0.293,0.11,0.686,143.968,180000,4
"Pity Party (Girls Club)","In my head","7dmQx3gwi77jAYiSrVKCTh",0.532,0.387,7,-10.24,0,0.0281,0.000634,0.199,0.103,0.0888,87.964,185460,4
"Bruno Major","Second Time","1OK37FLO1mctiNyHV3Qew0",0.62,0.311,5,-12.782,1,0.0393,0.885,0.0342,0.193,0.406,92.962,155617,4
"Vacations","Glow","5n0abEPD52UfSS1g8FnnJs",0.534,0.786,1,-6.418,1,0.0271,0.000183,0.159,0.171,0.318,107.013,197479,4
"Vacations","Moments","5JL5EnTvzxPowDaDGrBbFr",0.295,0.832,1,-4.02,0,0.031,0.0808,0.00401,0.116,0.399,93.318,184900,4
"Men I Trust","Sugar","6ZdAsADC9LIICvsVRuGWbZ",0.822,0.462,9,-12.75,0,0.0365,0.645,0.313,0.14,0.8,114.032,176316,4
"dad sports","dog cuddles","23Z8zUlaNReUNgLcFFkcqx",0.644,0.583,1,-11.981,1,0.0462,0.595,0.921,0.11,0.915,158.043,151714,4
"Jakob","All Your Love","7G7zCzvyqz39BFE7TqPM3O",0.568,0.587,11,-8.814,0,0.127,0.293,0.329,0.137,0.491,174.682,175241,4
"Vacations","Honey","7IBzp33O4Hjr92wXtH3yQJ",0.276,0.846,1,-7.561,0,0.0725,0.000244,0.311,0.197,0.668,157.458,139605,4
"CASTLEBEAT","Have It All","7t7zUhP20qISNDNa1825kK",0.432,0.838,5,-7.907,1,0.0412,0.316,0.819,0.264,0.706,173.124,120914,4
